year,perc
2009-01-01T00:00:00Z,0.581683682134702
2010-01-01T00:00:00Z,0.584474885844749
2011-01-01T00:00:00Z,0.553110730593607
2012-01-01T00:00:00Z,0.485873937462052
2013-01-01T00:00:00Z,0.569311263318113
2014-01-01T00:00:00Z,0.501560121765601
2015-01-01T00:00:00Z,0.560797184170472
2016-01-01T00:00:00Z,0.747685185185185
2017-01-01T00:00:00Z,0.525437595129376
2018-01-01T00:00:00Z,0.500884703196347
2019-01-01T00:00:00Z,0.6976226567147
